UniqueCount	AmbigCount
0	9
11	9
401	1128
9	1
11	14
12	13
0	10
0	5
0	9
167	36
9	0
7	2
6	11
5	11
5	15
327	250
0	3
7	0
37	0
31	101
15	0
4	5
929	978
9	0
33	0
14	0
239	206
10	9
2	0
1	0
3	38
14	40
0	57
6	78
0	78
0	67
9	4
3	3
39	5
0	64
8	7
2	95
5	425
7	1
0	205
1	32
7	23
0	452
0	436
0	170
0	194
67	197
2	94
16	419
20	15
1	65
22	380
0	206
20	6
15	60
31	69
0	4
15	91
1	35
0	51
4	3
2	122
279	418
80	420
5	400
0	240
0	163
5	137
0	134
4	0
114	289
1	4
8	390
6	7
2	391
0	0
0	0
0	7
0	4
244	539
0	10
6	171
0	98
47	178
8	129
11	0
42	0
0	17
3	17
6	17
6	17
0	17
1	17
0	18
0	38
0	9
4	0
0	20
77	570
0	10
0	9
159	612
0	0
0	0
16	39
0	54
4	3
0	5
0	17
0	1
0	1
0	11
0	20
2	4
0	1
3	18
11	2
2	4
0	5
4	10
1	7
0	0
59	19
0	228
220	382
0	33
0	33
0	30
0	30
0	21
0	26
0	8
0	23
0	14
0	12
0	17
0	18
3	4
3	22
0	14
0	9
0	14
0	7
10	190
0	191
7	191
0	192
0	191
0	197
2	33
0	43
2	44
2	44
0	44
3	45
5	0
666	2120
2	39
10	25
6	32
0	25
9	0
10	0
6	22
0	17
1	16
0	4
0	97
1	72
2	135
0	48
29	48
14	38
0	25
0	13
0	326
112	1127
0	103
4	612
3	95
1	76
92	25
0	25
12	18
11	1
0	18
7	23
0	14
0	13
2	12
1	1
16	51
0	30
0	84
0	62
0	14
3	26
0	24
27	30
1	20
5	17
13	14
177	433
0	8
0	259
0	10
0	11
74	476
9	0
67	82
5	37
0	48
0	46
4	20
3	41
0	29
0	33
8	33
0	40
0	44
0	24
22	13
0	67
0	43
0	22
7	0
12	0
3	0
4	0
4	1
3	1
3	0
284	281
109	1
2	0
735	641
145	693
4	509
62	0
6	35
0	205
0	202
0	206
0	202
1	7
20	6
5	11
6	17
19	8
35	89
13	29
0	34
683	1052
0	345
4	6
8	30
11	0
0	153
13	40
1	173
9	172
0	110
23	91
1	169
1	158
50	456
5	122
3	0
77	74
273	755
148	214
0	8
46	24
22	18
2	12
1	12
232	208
10	4
33	0
4	4
4	4
5	0
13	38
1	0
1	24
0	24
1	20
2	8
1	0
21	2038
17	1868
0	194
0	996
2	1070
9	1055
0	102
17	72
37	237
96	165
10	151
43	64
2	29
67	198
2	16
2	27
0	17
1	64
20	56
20	56
2	0
4	0
32	15
18	13
4	0
14	0
16	9
13	0
4	1326
119	1116
2	491
20	151
63	154
6	38
0	0
70	237
11	0
1	0
29	60
14	0
2	0
1	9
0	20
180	415
15	22
5	16
0	15
12	60
21	0
391	1998
1	1
25	15
0	15
1	15
13	107
1	19
1	16
0	18
1	10
8	1
532	1110
0	0
0	0
199	199
8	2
0	2
0	0
6	2
8	6
2	6
17	0
567	1606
7	1146
1	1159
48	10
1	3
2	10
0	6
84	0
20	517
26	517
0	455
2	0
12	0
192	1132
12	1
25	8
0	40
0	36
3	4
2	4
0	2604
0	2613
3	2634
176	11
0	1048
0	1060
15	59
27	81
299	0
60	0
280	23
5	342
12	221
10	311
0	342
8	11
7	0
134	296
0	15
21	42
0	39
13	22
1	12
0	7
6	66
161	205
0	179
0	153
47	118
70	56
105	527
229	1594
0	798
148	79
2	29
34	116
24	0
3	0
0	231
50	233
0	35
35	735
47	219
130	629
26	38
7	110
2	142
132	620
3	46
23	44
6	11
15	0
28	0
5	0
481	1787
0	2333
177	3665
11	1359
0	2841
0	2811
0	2745
102	14
27	58
8	128
27	128
5	614
13	25
18	11
25	5023
0	66
10	78
140	275
195	674
6	186
43	616
0	560
0	79
4	1769
39	16
20	955
417	3307
4	995
3	1184
20	1646
45	417
41	958
57	350
0	6
6	26
1	14
0	30
0	25
0	11
16	46
0	1
0	18
0	32
10	41
8	16
854	2351
0	35
16	43
2	377
17	10
54	19
5	19
9	4
49	4
91	108
0	7
3	10
0	94
1	10
14	72
67	138
0	24
10	0
99	57
11	0
96	95
3	12
5	29
0	1
0	27
6	0
0	221
84	1322
0	886
0	318
0	291
4	454
32	104
22	292
26	370
0	213
0	589
0	488
0	153
0	340
0	295
0	240
0	353
48	69
0	218
0	209
0	202
0	122
0	68
0	92
0	200
0	400
0	321
0	128
0	85
0	93
0	100
0	385
0	115
0	54
2	85
0	103
200	13
1	3
58	138
4	10
62	90
0	64
36	44
6	18
2	11
5	5
0	5
1	0
0	133
0	142
16	225
4	7
0	61
0	14
0	6
0	177
37	62
3	23
50	143
21	55
4	8
1	7
33	198
471	219
5	36
14	40
18	35
78	25
10	5
1	18
0	19
5	152
52	20
0	20
2	0
1	0
151	346
0	25
34	67
16	17
25	0
9	0
17	0
20	0
40	10
1	10
422	279
111	528
52	252
0	6
10	2
8	2
2	2
0	0
0	48
0	35
0	1178
1	35
0	1170
0	33
0	49
0	957
0	151
58	766
7	78
4	160
14	45
0	45
0	33
0	34
0	26
0	23
3	20
6	19
16	9
574	1398
4	431
0	375
0	313
281	85
0	470
14	514
34	435
0	541
0	340
0	314
0	330
0	446
0	279
24	127
14	37
5	382
0	30
0	16
0	11
0	25
0	15
4	366
0	1268
0	904
0	1265
20	270
0	142
0	127
6	140
0	118
0	134
3	93
0	50
0	41
24	300
0	224
7	28
0	23
0	373
0	17
18	1
0	212
0	216
103	623
11	105
3	37
0	37
0	44
7	23
14	7
12	6
0	3
0	1
0	16
0	15
2	8
0	0
5	0
21	1
1160	85
7	82
67	225
0	225
102	245
8	65
5	29
1	32
2	37
35	127
43	138
2	24
0	14
264	426
10	1086
9	39
1	1128
0	46
24	96
6	97
0	0
0	44
20	69
14	72
0	58
6	23
2	25
0	19
10	0
0	0
3	0
0	129
5	148
0	65
0	133
0	115
1	0
3	0
1	0
0	289
0	3578
7	3381
7	266
0	0
15	0
6	0
5	2753
0	2752
12	20
8	45
0	1812
15	879
267	357
19	108
2	669
10	9
13	38
6	42
28	412
16	22
0	14
8	0
21	19
0	10
2	17
21	8
3	0
0	0
4	0
32	0
2	0
56	59
5	57
273	462
42	1
0	6
30	0
18	67
0	62
4	14
35	83
18	18
17	51
18	33
4	90
6	42
0	46
0	47
1	31
7	28
3	101
0	101
5	38
4	105
7	57
4	140
0	139
0	33
12	26
11	42
0	33
0	16
7	15
0	144
0	45
6	125
19	52
1	48
94	10
40	9
5	102
1	26
5	45
2	51
0	50
5	41
13	136
23	13
5	58
9	42
20	9
33	9
5	15
0	15
90	1
6	1
6	0
6	203
0	202
0	205
0	203
0	37
1	9
1	9
2	37
0	72
2	9
0	28
0	23
0	0
12	0
4	0
0	144
0	379
0	1665
12	1322
3	272
8	127
0	106
31	1386
0	1238
138	196
0	40
22	51
0	51
92	10
4	16
1	73
148	121
0	57
0	8
1	68
0	8
0	73
9	8
2	0
4	0
18	0
4	0
150	121
0	27
1	56
0	35
0	6
1	51
2	35
3	59
1	0
11	0
22	0
22	0
0	432
2	11
0	73
4	1
0	24
0	23
0	15
0	11
11	2
42	36
0	12
4	49
10	34
0	34
0	389
1	9
16	8
0	379
60	65
0	6
0	2
1	1
68	136
25	0
428	717
1826	842
9	842
4	16
144	1096
0	4
0	16
4	5
1	6
60	107
0	2
1	9
6	2
3	6
209	456
0	162
0	149
1	145
0	42
2	101
0	73
3	62
1	39
2	35
15	69
3	258
0	882
0	908
0	921
124	536
30	93
0	20
1	24
1	20
0	332
8	0
5	1
229	656
244	386
4	23
1	2
2	0
972	1354
23	83
17	16
11	237
3	98
33	3
0	132
12	0
4	204
0	204
7	46
0	44
24	10
6	10
31	2
153	503
5	8
0	7
4	33
15	7
0	7
0	4
0	5
0	5
0	2
0	1342
3	1
0	2
5	1340
0	7
0	8
2	7
115	786
0	691
2	1
2	7
5	50
341	250
17	1
249	235
1074	329
3	422
0	481
0	152
4	51
22	0
3	19
0	20
0	90
2	71
0	88
0	17
7	1
0	10
0	11
6	5
0	4
1	23
0	24
4	3
0	30
1	21
41	0
4	0
5	0
9	0
250	535
0	3
0	38
7	39
11	39
7	36
0	18
0	22
0	21
6	50
2	7
1	44
2	9
0	39
0	44
0	20
8	7
0	17
3	33
7	19
0	2
24	9
0	9
18	17
11	10
0	3
0	4
7	0
4	0
0	10
0	30
10	20
0	19
0	17
9	3
0	13
6	6
8	8
19	8
7	5
0	5
4	2
629	202
12	84
3	84
414	363
11	15
1	558
0	203
6	546
1	141
11	41
3	152
0	217
3	545
16	156
40	6
9	11
32	193
4	36
1	47
95	177
0	83
13	518
0	119
0	230
47	2
9	473
0	91
10	40
0	383
0	219
402	693
5	126
30	29
422	526
371	613
0	30
1	31
141	216
2	3
0	1
0	1099667
283	10
9	67
30	66
2	11
3	6
27	0
14	34
199	3170
0	1692
36	2303
13	38
5	468
195	443
719	69
65	0
2	107
0	134
9	136
32	203
19	93
36	136
197	169
0	21
30	70
0	152
59	4
30	29
2	65
20	6
26	8
18	6
20	42
0	152
119	233
20	94
0	83
2	57
0	36
0	12
78	34
2	22
1	10
14	21
4	5
0	5
4	2
5	26
0	14
50	382
0	419
0	74
13	20
15	5
17	22
30	19
7	31
9	0
54	70
0	15
8	26
10	69
3	37
0	9
2	78
0	74
5	78
13	4
29	0
0	6
8	7
0	6
0	3
2	6
0	7
7	1
0	68
0	56
0	68
3	35
0	25
0	7
104	179
0	12
0	28
8	4
0	9
0	14
0	8
0	8
0	8
5	316
18	79
2	79
0	213
2	201
17	161
11	171
11	78
301	1034
0	628
176	974
16	416
87	9
0	6
3	3
25	51
3	11
12	40
37	0
0	0
102	512
503	331
21	35
13	109
6	124
30	0
0	59
172	295
0	72
1	164
4	49
0	46
3	3
11	40
6	41
1	38
9	3
4	3
8	6
11	0
0	28
1	28
40	0
28	0
18	15
0	7
11	31
4	0
133	138
1	0
5	0
54	4
5	0
6	0
16	32
72	29
0	30
37	10
22	41
1	28
0	34
0	36
5	26
1	2
0	2
1	0
12	1
133	66
0	5
4	12
37	34
765	2314
42	87
8	453
167	71
2	64
12	33
6	144
36	24
3	83
39	59
268	1058
1	331
9	1101
5	62
19	24
18	1158
0	11
23	12
333	1589
151	1471
0	1070
0	188
45	39
2	19
0	14
4	29
3	16
8	15
5	18
0	25
8	50
129	486
6	4
3	5
200	81
0	17
0	16
48	117
20	5
4	0
9	41
0	36
0	25
1	11
18	14
0	2
0	294
17	294
0	288
0	288
0	28
4	1
74	985
0	1067
17	1004
20	746
0	473
0	197
12	121
7	162
37	171
40	328
4	0
6	0
1	943
17	70
1	950
29	2
0	843
0	96
0	154
9	64
20	62
0	86
0	15
0	41
6	38
0	64
28	1
0	4
5	3
0	6
0	22
0	3
0	19
0	18
0	3
0	19
0	2
0	18
0	10
0	25
19	0
1	66
5	55
9	25
5	4
1	25
8	24
7	6
13	12
8	1
7	1
444	471
4	13
9	0
11	0
33	2
0	17
2	15
2	15
0	16
0	15
0	7
15	12
55	19
6	130
6	11
6	9
0	10
1	5
0	13
0	58
197	542
4	18
27	3
60	3
5	114
93	114
146	323
0	2
2	2
7	0
96	0
9	0
8	22
29	22
0	44
0	48
13	50
193	723
3	6
0	11
5	18
0	18
4	0
132	251
31	88
3	17
1	20
0	4
2	0
3	12
3	16
32	4
125	55
7	7
131	0
17	0
23	0
41	373
2	373
81	412
285	512
1	320
0	1
250	1035
0	906
0	906
0	906
9	49
3	49
33	29
0	1
2	13
0	15
2	19
0	19
0	19
0	11
0	12
25	43
7	0
0	27
0	22
0	15
3	1
0	2
4	1
1	0
2	0
3	2891
621	2932
0	188
21	92
2	715
0	1138
1	886
0	405
462	907
6	906
7	138
0	38
0	155
1	5
7	1082
0	1129
4	1211
41	1170
0	1128
4	68
35	106
11	10
67	570
0	464
29	265
5	141
78	24
264	26
9	0
7	0
43	0
8	0
165	8
233	1678
5	1656
62	80
2	926
0	885
8	911
72	697
11	140
14	196
26	179
1	85
24	59
1	57
165	0
185	5
14	4
4	1
10	15
5	12
524	47
1	7
15	0
2	103
21	85
22	258
66	9
266	288
0	225
0	14
0	235
3	110
3	3
0	101
0	85
0	41
0	3
102	1858
0	350
0	1514
0	1437
32	1462
0	321
42	888
42	0
0	36
0	37
0	36
0	38
0	38
7	39
0	35
0	31
12	6
0	5
4	4
1	2
5	2
13	954
0	1017
203	521
23	17
2	926
265	97
41	157
43	229
7	144
10	109
123	393
7	120
8	90
0	94
24	34
18	0
25	26
0	8
6	1
150	274
86	101
0	4
0	24
24	10
0	1
2	5
5	2
1	11
7	13
7	5
1	21
0	16
2	7
1	35
5	4
0	4
2	8
33	47
34	7
5	10
1	33
1	3
3	20
3	10
0	15
0	33
0	3
3	54
3	54
28	173
0	55
0	84
0	77
0	51
0	25
0	40
2	57
3	13
8	57
53	125
98	454
0	12
6	9759
247	9853
218	2767
65	2307
3	2121
203	174
131	0
233	0
157	74
10	2
4	2
2	0
9	28
138	434
0	561
2	538
0	88
0	558
8	0
1	8
40	8
3	0
5	145
1	121
0	145
3	114
0	115
11	97
3	99
4	178
8	119
0	178
4	15
0	41
119	55
1	58
78	192
0	14
7	1
1	0
8	0
1	0
6	2
0	2
1	14
2	14
1	13
7	250
21	250
11	23
2	20
5	29
56	40
11	6
2	0
27	1
1	342
1	342
9	119
4	43
110	124
11	0
8	0
2	0
144	155
6	4
373	130
0	17
146	647
18	159
0	185
588	894
0	757
12	310
12	776
0	776
0	556
0	548
0	260
4	155
8	228
32	32
44	200
7	200
0	6
6	14
52	14
0	5
0	9
0	6
0	1
348	175
32	11
22	6
18	9
7	9
1	5
9	0
8	0
2	52
0	66
0	33
0	12
3	43
1	45
2	18
0	5
7	3
0	10
6	10
147	220
475	359
9	14
10	0
16	27
0	12
4	16
158	348
6	75
0	17
19	0
17	894
4	49
10	894
22	439
21	802
3	373
0	373
0	181
7	28
6	78
19	10
174	878
37	221
16	800
15	167
0	45
3	89
2	107
0	111
0	119
3	51
0	63
2	100
0	71
0	149
0	23
0	22
0	8
0	21
0	3
0	11
0	11
0	9
0	11
0	12
0	135
0	5
8	128
0	80
0	4
3	160
0	136
44	166
1	78
65	410
9	23
122	264
22	16
3	35
136	0
581	1393
11	3
13	1
8	0
8	12
5	126
730	567
0	559
0	41
165	436
0	425
12	527
1	271
4	163
0	292
0	193
259	790
0	683
327	647
0	180
16	293
0	114
0	94
48	161
18	58
7	0
41	2
21	315
35	340
0	187
315	440
1	169
36	0
93	436
0	11
0	11
0	5
2	1
237	117
12	0
4	48
10	28
2	4
1	50
2	9
0	25
0	31
4	4
6	7
0	28
0	30
0	27
387	447
156	389
0	10
8	3
2	18
0	18
36	7
10	4
0	1
0	90
382	327
85	159
133	119
0	82
7	11
74	34
2	168
0	185
3	168
0	167
467	1748
1	51
0	182
0	43
0	41
0	31
0	29
11	162
0	928
1	928
13	0
1	0
9	5
2	57
145	83
0	612
0	255
0	118
0	53
253	352
0	519
0	103
0	410
0	582
7	329
0	125
0	89
17	67
23	112
0	122
0	34
20	40
20	14
43	271
41	46
29	1
656	1012
2	252
0	1012
9	30
18	0
6	292
0	284
0	70
2	17
4	1
3	0
12	0
31	0
2	0
18	14
4	14
11	1
65	466
99	271
0	237
2	43
178	455
331	1071
37	0
4	1186
0	973
0	3639
0	614
0	749
14	2089
106	2225
0	2440
0	202
1	292
1	740
0	2493
0	672
6	231
0	195
1	182
199	440
510	208
6	109
83	140
354	599
267	98
36	0
19	81
18	54
0	1330
0	1350
0	113
3	32
0	143
0	119
0	151
1	140
0	175
1	43
120	101
481	1233
14	865
1	724
4	1111
88	303
57	62
0	71
0	47
6	63
0	43
0	45
1	43
0	25
6	31
0	12
1	5
3	47
2	225
48	250
0	37
2	68
3	0
106	227
1	3
2	12
1	14
0	14
3	0
0	531
3	532
1	50
191	83
87	403
27	76
0	13
4	26
73	70
0	545
67	574
0	548
0	506
3	17
0	33
0	19
0	6
5	5
72	415
0	50
0	169
0	48
0	38
0	149
0	42
0	60
12	57
0	56
0	50
0	50
0	93
2	163
0	22
0	36
0	167
0	53
0	50
1	44
6	168
112	711
0	48
161	220
0	5
0	48
0	14
98	252
32	38
265	319
1	0
187	652
0	26
0	52
2	52
126	495
4	42
6	36
4	16
5	11
1	0
5	0
2	0
72	616
4	610
3	30
0	22
3	7
0	29
0	34
3	0
4	0
2	0
1	4
32	14
7	3
9	10
157	238
0	15
2	5
8	0
27	7
36	49
0	197
0	24
0	197
8	129
103	10186
0	1
2	1
12	10
0	3
0	3
4	9
0	8
1	7
0	8
4	26
0	2
0	0
13	22
1	26
1	4
0	26
10	26
4	0
1	4
0	5
0	10
0	1
7	3
1	26
0	32
0	27
32	14
3	3
2	8
243	478
20	300
13	183
0	172
0	199
0	135
21	9
0	127
83	82
14	4
18	14
6	0
53	1499
10	1313
33	297
0	179
1	96
0	176
0	120
1	152
0	137
0	127
9	130
2	147
0	56
0	53
3	39
7	29
0	53
7	26
347	57
25	19
1	63
0	40
6	55
4	10
0	10
8	6
0	6
0	12
3	9
0	18
0	6
1	0
11	2
0	32
4	31
0	28
1	18
0	18
0	9
4	10
0	13
7	106
174	678
1	377
4	381
34	172
10	3
16	26
0	98
0	133
0	90
78	63
191	129
0	375
0	43
0	24
0	27
0	26
0	32
0	22
0	42
0	49
0	32
8	32
9	25
0	35
0	67
0	307
33	50
50	4
113	0
11	91
0	591
0	949
0	420
0	977
0	1647
1	994
6	1694
25	957
62	712
26	0
1	29
0	71
0	959
0	99
6	910
1	803
3	114
10	955
15	132
6	660
38	937
38	99
0	796
76	39
7	91
106	70
13	39
3	96
66	16
0	171
2	0
33	65
0	43
4	0
3	11
1	0
0	11
50	3
0	1253
0	163
19	1668
0	1208
30	98
93	1175
0	737
0	1492
65	280
149	599
18	133
410	528
3	170
5	482
1	134
27	438
132	514
14	4
0	40
6	97
0	16
14	99
0	18
26	4
1314	1095
5	1051
7	545
1	376
277	165
49	48
0	4
512	968
2	44
4	33
0	37
0	7
2	10
61	25
2	15
12	70
120	236
11	67
5	1
12	0
0	10
0	10
5	3
13	0
6	0
23	5
2	5
23	0
17	180
55	343
0	66
2	54
36	220
16	33
4	0
12	12
32	135
4	1
28	21
3	691
0	654
3	518
198	596
0	51
5	0
21	0
0	60
0	61
0	69
0	61
0	12
0	37
0	31
0	34
0	29
31	86
10	89
3	3510
18	3
1	123
0	140
0	148
5	166
6	18
9	148
34	115
0	50
0	60
0	47
304	1064
2	7
0	56
0	73
0	73
2	13
0	68
0	9
4	2
0	12
0	12
9	6
11	7
2	14
0	14
12	9
10	0
41	0
1929	777
3	749
100	71
1	0
77	79
4	72
0	12
5	4
0	0
86	5286
0	5290
28	5105
89	3994
0	2433
61	990
0	994
3	89
12	0
40	1779
20	1791
3	1771
164	38
23	26
21	27
0	165
1	29
35	129
0	6
4	0
4	0
85	415
2	263
11	66
0	184
0	405
0	193
23	53
14	0
16	0
428	222
3	192
11	163
28	27
23	57
42	0
5	0
5	0
1	169
6	148
0	172
0	89
0	14
199	0
0	1938
1	1447
1	922
1	160
7	230
0	459
103	1963
0	486
0	191
0	1500
775	911
103	486
0	147
1	456
23	367
0	270
0	52
1	52
1	16
13	24
10	11
1	49
9	1
134	10
5	14
5	5742
3	5681
0	5686
0	4370
3	419
21	118
1	467
27	128
27	0
75	14
7	155
23	0
38	11
25	0
29	4428
2	4430
2	1529
21	94
5	307
0	318
19	10
0	25
0	38
2	63
16	57
15	27
81	61
406	612
11	0
86	0
1	88
229	699
0	151
9	17
3	34
1	180
436	1836
0	39
0	783
110	407
23	215
3	38
0	227
0	220
11	0
15	0
4	0
2	95
0	39
1	39
8	97
2	32
7	60
0	40
0	31
0	10
0	27
1	6
1	9
116	405
2	0
232	10324
0	9464
10998	32
6	0
452	537
41	74
84	593
37	342
0	83
0	124
4	41
0	37
0	25
0	443
16	97
0	107
0	30
0	43
0	3275
0	2018
14	2225
0	1526
0	1036
45	270
0	47
0	1065
0	1055
378	0
0	1941
0	1010
0	152
0	152
66	61
30	284
34	283
15	128
156	348
2	9
5	2
37	104
0	6495
21	6495
539	1544
0	157
0	153
4	155
8	0
0	101
0	381
2	410
0	410
25	321
6	89
0	63
0	94
16	75
0	9
617	1480
4	118
4	0
0	12731
0	12772
0	1593
2	4232
3	4255
3	3991
5	12689
46	3429
236	1390
22	216
3	370
