UniqueCount	AmbigCount
0	27
13	324
2	68
0	43
0	16
73	499
0	15
0	18
0	144
93	637
0	17
0	145
0	190
0	1
4	0
1	1
371	6
19	1
1	7
1	0
3	24
2	15
1	24
0	3
58	129
0	64
13	9
0	11
65	386
0	3
0	9
3	0
8	0
0	0
42	58
0	689
0	147
0	811
1	274
94	23
0	607
8	255
325	368
6	202
0	131
1	64
0	53
0	1
0	1
1	0
2	1
0	1
4	0
0	10
0	7
0	7
1	13
0	7
4	9
0	3
1	0
2	0
3	78
0	70
0	51
0	8
1	5
6	1
0	4
1	11
0	32
6	17
1	1
0	10
3	0
15	0
0	47
0	34
16	103
0	12
18	27
0	21
0	88
0	104
0	133
0	103
0	111
0	223
0	137
0	90
0	102
55	90
87	233
0	191
0	18
2	82
5	0
0	40
4	6
37	0
0	2
0	3
0	21
0	21
0	21
0	21
0	4
0	21
0	3
0	3
0	3
1	2
0	20
0	3
0	19
0	5
0	11
0	6
0	8
0	0
0	1
0	2
0	1
0	0
0	0
279	30
0	2
100	0
0	0
2	0
0	5
0	5
0	0
0	3
0	0
0	0
0	3
0	3
0	0
0	2
0	0
0	9
0	0
0	12
0	9
4	12
0	10
2	0
0	11
0	4
153	85
0	0
0	0
29	146
13	0
0	1
0	1
1	1
0	0
0	0
0	1
2	1
11	0
5	40
0	46
3	5
0	37
0	1
0	3
2	2
0	0
12	0
26	805
0	805
9	183
0	183
326	235
2	141
0	56
0	25
0	11
0	107
0	96
5	28
0	19
0	19
0	4
0	19
0	19
0	4
0	4
0	3
0	3
0	18
5	3
4	1
0	3
0	2
13	0
0	0
0	12
0	362
31	381
0	78
0	349
1	338
1	1
0	12
0	1
3	3
0	1
105	433
0	7
1	7
35	84
8	50
1	84
176	187
2	37
3	19
3	5
15	5
310	763
0	3
1	24
10	27
0	13
8	13
6	114
0	14
1	63
22	40
6	73
0	15
0	790
0	789
13	797
8	801
0	788
3	787
0	787
0	786
0	25
13	11
0	25
5	420
0	421
24	421
4	9
82	154
66	141
0	0
1	0
19	2
3	1
0	1
8	0
293	41
0	0
1	0
205	884
0	0
3	5
1	5
0	5
0	2
0	3
76	15
1	0
3	1
1	2
0	2
2	1
84	113
0	0
0	0
2	0
81	118
11	0
0	2
290	333
0	0
7	0
1	0
63	126
1	1
1	0
0	0
4	20
7	20
0	37
1	44
0	44
1	39
5	2
3	1
17	2
0	33
7	4
0	102
2	275
9	1
0	195
4	35
20	26
0	313
0	300
0	189
0	204
13	202
1	110
8	268
31	18
0	79
18	234
0	157
9	8
8	11
7	7
0	0
16	49
0	4
0	7
0	0
1	270
292	649
140	649
0	636
0	430
0	371
0	270
0	270
1	0
61	282
0	1
5	333
1	0
0	332
0	0
0	0
0	0
0	3
198	520
0	4
3	164
0	82
53	125
1	85
0	0
9	0
0	4
0	4
0	4
1	4
0	4
1	4
0	6
0	7
0	2
0	0
0	2
44	594
0	0
0	1
118	478
0	0
0	0
6	3
0	7
0	1
0	2
0	2
0	0
0	0
0	2
0	4
0	0
0	0
0	4
0	0
0	0
0	1
0	2
0	1
0	0
43	23
0	142
209	302
0	53
0	53
0	50
0	50
0	46
0	45
0	5
0	35
0	32
0	21
0	42
1	7
5	0
1	40
0	42
0	42
0	62
0	20
2	133
0	133
0	133
0	133
1	133
0	134
0	12
0	13
1	15
0	15
0	15
0	12
0	0
889	1929
3	44
10	19
7	36
2	33
7	0
24	0
1	4
0	3
1	4
0	0
0	178
2	146
2	226
0	83
47	43
25	31
0	16
0	9
0	616
155	1274
0	152
8	560
11	140
1	111
90	16
0	16
10	15
5	0
0	12
1	38
0	9
0	10
2	13
0	5
12	49
0	36
0	78
0	54
0	9
7	21
1	23
23	26
3	15
2	13
6	5
135	479
0	1
0	303
0	1
0	0
68	241
3	0
11	31
2	37
1	49
0	48
7	30
2	41
0	39
2	37
2	32
0	28
0	25
0	16
16	6
0	8
0	9
0	2
16	0
0	0
0	0
0	0
0	0
0	0
3	0
82	69
68	0
1	0
430	507
78	565
15	434
80	0
2	8
0	53
0	53
0	53
0	53
0	0
5	0
1	5
0	4
4	1
1	19
0	0
0	3
848	940
0	332
6	10
7	57
17	0
0	208
18	82
0	238
4	239
1	180
32	120
3	237
1	225
27	399
2	153
4	0
67	73
197	713
200	164
0	0
14	3
8	3
2	2
0	2
127	185
0	3
4	0
1	5
1	5
26	0
2	30
0	0
1	3
0	3
1	2
0	0
0	0
20	1480
10	1365
0	152
0	738
2	601
14	521
0	31
26	45
13	148
82	152
5	151
16	66
4	26
25	134
4	11
5	41
1	24
1	8
14	17
16	17
2	0
2	0
14	5
10	6
16	0
16	0
24	4
0	0
3	1118
136	911
3	420
27	164
65	164
2	53
2	0
45	199
7	1
0	0
14	35
1	1
0	0
0	20
3	82
136	321
2	83
7	81
0	81
27	153
2	0
234	904
1	2
29	72
0	71
0	71
13	125
7	89
3	76
0	78
1	32
7	4
380	844
0	0
1	2
143	180
5	1
0	1
0	0
6	1
0	1
0	1
2	0
536	1591
7	1087
2	1125
11	4
0	3
1	4
0	3
29	0
1	407
4	407
0	386
0	0
2	0
159	914
1	0
9	5
0	10
1	8
0	2
0	1
1	2995
0	2999
2	2989
275	15
0	1137
0	1143
19	57
41	63
452	0
340	0
801	17
2	326
7	241
5	314
2	326
3	10
3	0
90	234
0	1
12	22
0	23
3	14
0	10
0	2
1	85
126	200
0	170
0	150
43	87
132	48
73	354
246	1423
1	733
210	79
5	46
65	280
81	0
0	0
0	213
57	239
3	78
69	1034
113	363
223	822
58	46
14	150
1	176
123	482
9	86
17	50
5	9
65	1
47	0
18	0
473	1155
0	1529
145	2626
21	852
0	2095
0	2077
0	2059
112	10
43	34
8	78
14	78
12	391
12	21
11	8
2	18849
0	59
3	64
98	237
178	556
14	165
67	560
0	501
0	94
2	1554
111	22
25	900
346	2583
4	697
6	1181
33	1240
65	242
88	704
119	257
2	1
8	8
0	3
0	9
0	8
0	5
3	12
0	0
0	7
0	10
1	11
6	4
755	1961
0	36
11	44
0	261
6	9
9	15
2	15
3	5
110	1
27	24
0	5
1	1
0	19
0	0
2	18
75	213
0	6
3	0
24	9
0	0
102	75
0	3
0	6
0	0
0	6
3	0
0	236
94	1096
5	659
0	320
0	320
1	352
21	163
14	319
17	354
0	252
0	510
0	489
0	140
0	324
0	297
0	202
0	291
62	92
0	172
0	148
0	139
0	103
0	64
0	64
0	116
0	240
0	250
0	84
0	79
0	74
0	130
0	431
0	121
0	78
0	95
0	121
127	5
1	1
25	107
0	1
68	154
0	140
26	27
4	20
0	8
0	2
0	8
1	6
0	121
0	135
10	187
3	2
0	20
0	4
0	12
0	141
43	44
4	16
43	201
9	17
2	4
0	1
8	127
323	148
4	23
4	25
4	20
30	21
9	9
1	17
3	17
9	760
29	9
0	9
2	0
3	0
191	213
0	20
33	49
6	6
39	0
0	0
2	0
2	0
8	1
0	1
258	66
97	423
43	153
0	1
3	0
0	1
0	1
0	0
0	26
0	20
0	712
1	22
0	706
0	21
0	26
0	553
0	105
17	412
2	24
0	34
4	17
0	17
0	13
0	13
0	13
0	6
4	7
4	5
9	1
389	1197
7	451
0	417
0	325
370	136
0	537
3	528
46	443
0	547
0	347
1	349
0	331
0	498
0	304
41	148
2	20
1	279
0	17
0	12
0	10
0	23
0	16
1	276
1	1099
0	807
0	1091
5	238
0	125
0	109
1	121
0	98
0	112
8	78
0	37
0	20
20	218
0	160
15	15
0	14
0	291
0	13
23	0
0	275
3	288
61	598
6	140
0	66
0	66
2	78
17	25
11	14
7	11
0	4
0	1
0	9
0	9
0	2
0	1
1	0
1	0
5214	530
24	662
70	105
0	105
43	126
0	80
0	40
1	57
3	57
44	159
56	126
0	20
3	6
259	331
6	1254
20	54
1	1295
0	39
15	80
10	79
0	0
0	44
19	52
14	41
0	31
12	14
0	13
0	5
12	0
0	0
2	0
0	166
0	181
0	53
0	179
0	170
0	0
0	0
0	0
0	247
0	2100
12	1920
5	94
0	0
15	1
4	0
6	1803
0	1797
13	16
1	30
0	1250
12	666
199	300
13	40
2	531
14	3
5	24
5	24
14	368
4	15
0	87
1	0
62	9
7	6
0	7
13	4
1	0
0	0
7	0
4	0
0	0
30	6
0	6
191	326
20	0
0	0
5	0
2	10
0	11
0	1
2	15
2	3
2	8
1	3
5	13
0	4
0	3
0	4
2	151
0	4
2	18
0	18
0	5
1	20
2	20
2	31
0	29
0	6
1	4
3	7
0	6
0	2
0	3
0	30
0	17
1	23
51	11
0	8
22	4
6	2
0	16
0	3
0	3
0	5
0	3
0	4
4	30
1	3
0	12
1	8
9	3
6	2
1	1
0	1
32	0
0	0
0	0
2	123
0	123
0	123
0	123
0	28
0	2
0	1
0	3
0	30
0	1
0	1
0	2
0	0
2	0
0	0
0	129
0	341
0	1209
7	784
2	236
1	96
0	80
33	947
0	763
102	60
0	24
53	18
0	31
78	6
0	5
0	71
130	232
0	66
0	39
0	219
0	28
0	232
4	39
1	0
1	0
2	0
3	0
59	55
1	16
1	14
0	2
0	0
0	12
0	2
0	14
0	2
1	2
3	0
2	0
0	312
0	2
0	8
1	0
0	9
0	9
5	9
0	0
0	0
10	4
0	2
1	5
11	3
0	6
0	308
1	1
3	2
0	307
49	44
0	3
0	2
0	1
80	75
6	0
272	545
598	236
5	236
2	1
128	774
0	0
0	3
2	2
1	2
40	121
1	7
0	8
7	2
0	1
212	551
0	207
0	188
3	195
1	49
0	118
0	88
0	72
2	57
2	47
12	65
2	152
3	767
0	779
0	779
75	298
12	48
0	7
1	8
2	10
0	303
19	0
4	3
179	523
110	304
2	41
1	2
1	0
1319	987
22	60
21	8
6	188
0	99
33	1
0	71
1	0
14	157
0	157
9	53
0	18
26	9
9	9
26	1
165	493
0	4
0	1
0	1
4	0
0	0
0	1
0	1
0	1
0	1
0	1210
0	1
0	1
1	1209
0	2
0	0
0	2
55	457
0	670
0	2
0	3
2	40
363	261
18	7
331	214
955	308
9	400
0	448
0	161
11	74
53	0
4	11
0	14
0	45
1	35
0	42
0	5
0	3
0	2
0	2
1	0
0	2
2	7
0	6
3	3
0	26
6	10
31	0
0	0
0	0
0	0
114	417
0	0
0	7
2	9
1	9
1	6
0	4
0	7
0	5
3	10
3	2
0	8
0	3
0	7
0	8
0	2
3	0
2	1
0	8
0	7
0	1
1	3
0	3
8	1
3	0
0	1
0	0
0	0
4	0
0	3
0	18
8	15
0	9
0	5
4	1
0	3
2	1
3	1
10	1
16	3
0	3
0	3
578	232
12	85
4	85
350	310
1	6
1	328
0	83
7	327
2	66
20	20
6	50
0	93
3	322
20	54
65	12
3	4
23	118
3	15
2	17
75	165
0	101
2	650
0	152
0	270
66	1
10	600
0	129
8	61
0	519
0	263
399	793
16	166
47	42
444	333
280	413
1	14
1	17
100	160
2	5
0	4
0	3135767
127	5
3	10
7	572
3	2
0	0
6	0
4	3
57	1517
0	800
9	1029
4	10
4	152
97	116
433	60
17	0
2	77
0	85
7	93
24	154
41	49
26	95
60	161
0	32
6	9
0	56
1	1
11	3
0	61
1	1
1	1
1	1
8	43
2	56
92	156
8	24
0	21
0	7
0	5
0	0
52	5
6	5
0	9
3	11
0	1
0	2
0	2
3	4
0	4
11	31
0	37
0	12
0	3
2	2
2	1
5	0
0	2
0	0
6	117
0	3
0	1
4	113
0	7
0	0
2	20
2	16
3	21
6	1
25	0
0	0
2	0
0	0
0	0
1	0
0	0
3	0
0	28
0	26
0	29
0	10
0	5
0	7
68	169
0	6
0	16
3	3
0	6
0	8
0	4
0	4
0	3
7	313
7	83
1	83
0	210
0	204
23	130
5	148
15	77
376	1257
0	746
258	965
9	522
8	2
0	0
0	2
2	9
0	4
3	5
8	0
0	0
204	880
1345	1045
105	150
11	315
56	329
4	0
0	53
193	304
0	79
0	172
1	46
0	42
1	0
1	44
4	44
0	27
7	4
0	3
9	8
5	0
0	4
0	4
9	0
6	0
2	0
0	0
11	24
3	0
27	39
0	0
0	0
9	1
0	0
0	0
1	5
19	5
0	5
0	2
4	18
0	7
0	14
0	14
1	7
2	2
0	2
0	0
5	0
90	59
0	4
0	10
56	67
631	1730
37	151
16	533
226	112
3	98
4	34
4	137
28	20
4	79
21	38
209	794
0	289
14	752
9	43
21	8
23	681
0	20
4	10
302	1398
201	1238
0	965
0	225
30	59
3	15
0	9
4	28
5	7
0	34
11	21
0	34
9	49
107	423
5	0
2	5
102	51
0	8
0	8
43	100
7	1
0	0
5	30
0	30
0	14
2	8
6	5
0	0
0	324
14	322
0	311
0	313
0	21
9	3
79	491
0	534
2	499
14	388
0	313
1	158
18	127
16	158
41	153
66	848
1	0
0	0
2	794
13	56
0	805
39	1
3	225
0	108
0	144
1	73
33	41
0	97
0	1
0	30
1	31
0	41
11	1
0	0
3	0
0	0
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	2
0	0
0	1
1	0
4	80
3	68
1	28
0	1
0	44
3	40
1	15
5	28
1	0
0	0
402	467
2	5
7	0
1	0
22	3
0	5
0	5
0	6
0	7
0	5
0	7
1	7
4	3
7	86
1	1
3	0
0	2
0	1
1	2
0	47
116	348
0	9
5	0
7	0
1	35
19	37
108	296
0	2
0	0
5	0
24	0
0	0
0	1
3	1
0	5
0	5
6	5
164	713
0	0
0	0
2	4
0	3
0	0
58	122
9	38
0	2
0	1
0	0
1	0
2	4
1	5
1	1
44	33
0	3
101	0
1	0
3	0
82	642
6	642
120	612
430	731
3	503
0	4
337	1023
0	883
0	881
0	883
11	52
1	94
38	56
0	0
1	2
0	2
0	2
0	2
0	2
0	1
0	1
64	58
1	0
0	6
1	5
0	1
2	0
0	0
0	0
0	0
0	0
5	2920
1030	3056
0	168
26	89
5	515
0	752
0	618
4	266
560	710
3	712
1	122
0	45
0	132
1	18
5	670
0	604
4	715
22	676
0	669
5	38
28	63
18	0
134	407
0	365
22	200
12	98
94	52
390	22
2	0
3	0
21	0
18	0
338	6
132	1225
20	1189
43	62
2	753
3	722
2	711
100	545
28	97
26	119
54	167
0	108
40	82
5	79
188	0
180	3
0	0
0	1
0	3
0	2
488	35
0	2
3	0
0	56
13	51
3	101
53	7
110	165
2	93
0	7
0	97
0	57
1	5
0	51
0	48
0	19
0	0
40	576
0	100
0	451
0	421
27	474
0	116
12	271
54	0
12	344
0	311
0	316
0	343
0	347
0	344
1	370
0	202
8	103
0	109
0	35
1	44
34	37
15	773
0	811
286	403
16	29
7	730
106	73
32	104
39	178
19	114
19	83
138	348
6	77
34	90
0	110
23	51
14	0
5	2
0	1
0	0
116	153
8	11
0	1
0	2
22	2
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	0
1	0
1	10
1	1
0	1
0	2
19	40
6	2
0	2
1	62
0	0
3	1
1	0
0	1
1	62
1	0
0	31
3	31
33	174
0	51
0	100
0	99
0	68
0	25
0	39
3	70
3	6
9	70
160	118
86	319
0	12
8	8403
259	8495
212	2212
75	1906
6	1724
371	157
323	0
162	0
238	38
5	0
0	0
0	0
0	27
30	159
0	422
1	406
0	59
0	411
5	0
1	0
3	0
1	0
0	4
0	3
0	4
1	7
0	7
0	5
1	7
0	13
0	8
0	13
0	3
0	4
18	4
0	4
36	144
0	1
2	0
0	0
1	0
0	0
0	2
0	2
2	0
0	0
0	0
6	154
18	154
5	16
2	13
5	21
46	32
6	10
0	0
56	0
0	296
0	296
2	38
1	9
121	109
4	0
3	0
1	0
56	126
1	1
279	160
0	20
122	321
29	129
0	54
809	556
0	461
6	159
4	472
0	471
0	276
0	275
0	175
5	85
4	196
19	43
39	79
3	79
0	0
3	4
20	7
0	3
0	0
0	1
0	3
341	106
12	10
3	1
2	9
1	8
5	8
3	4
5	0
0	6
0	11
0	8
0	3
0	7
0	5
0	0
0	2
1	2
0	3
0	3
159	156
998	243
23	25
1	0
7	28
4	11
5	17
138	342
2	29
0	1
2	0
12	745
11	54
26	745
29	408
20	642
4	197
0	197
0	85
5	15
15	35
15	5
686	3327
34	609
11	3051
17	109
0	51
0	68
1	57
0	73
0	80
0	57
2	38
2	70
0	32
0	176
0	22
0	21
0	7
0	19
1	6
0	6
0	9
0	3
0	5
0	7
0	161
0	2
3	154
0	80
0	4
1	128
1	105
33	123
2	53
30	357
6	19
82	253
13	26
5	22
77	0
686	1096
10	1
17	0
1	0
3	22
0	58
668	225
4	224
0	24
168	399
0	397
12	534
0	187
2	98
0	185
0	141
245	590
0	499
459	471
0	121
13	273
0	71
0	99
54	184
14	75
0	0
28	2
1	249
2	250
0	129
151	180
1	31
2	0
40	321
2	17
0	18
0	13
0	12
71	58
1	0
0	5
1	1
0	0
2	5
0	0
0	2
0	2
0	0
0	0
1	12
0	10
0	9
361	435
126	289
0	4
1	1
0	4
0	3
4	1
1	1
0	2
0	127
345	420
61	167
134	181
0	101
6	31
49	16
2	334
2	393
4	359
2	332
559	1187
0	121
0	389
0	105
0	105
0	67
0	57
0	215
2	638
1	638
0	0
0	0
0	1
0	47
125	67
0	535
0	122
0	67
0	57
141	175
0	357
0	60
0	259
0	520
3	207
0	48
0	35
3	25
6	61
0	98
0	45
27	56
26	21
28	206
19	23
12	2
488	584
0	82
0	584
7	17
5	0
12	181
1	176
0	25
1	10
0	0
0	0
10	0
2	0
0	0
3	4
2	4
1	0
42	336
52	111
1	96
5	21
109	414
321	772
85	0
5	1115
0	1077
0	3786
0	566
0	574
3	2184
343	2639
0	2331
0	179
0	242
0	795
0	2496
0	517
19	319
0	308
0	289
160	308
331	297
35	279
166	279
401	494
397	131
78	0
51	226
27	358
0	1751
0	1769
3	422
3	301
0	476
0	433
0	498
2	449
0	523
5	87
204	272
302	1775
14	1224
1	1014
1	1492
120	500
73	94
0	229
0	141
9	179
0	94
0	140
2	187
0	126
0	144
0	64
3	56
0	106
6	266
34	272
1	27
0	179
2	1
136	277
2	11
17	13
2	49
0	62
2	0
0	384
0	389
5	31
72	78
71	335
31	37
0	4
2	13
70	38
0	431
62	457
0	431
0	414
0	8
0	26
0	21
0	1
3	1
27	236
0	49
0	141
0	51
0	40
0	127
0	44
0	64
18	57
0	67
0	54
0	49
0	103
0	136
0	31
0	41
0	141
0	55
0	52
2	46
5	140
141	667
2	49
179	167
0	14
0	33
0	4
60	147
20	18
118	210
0	0
146	584
0	12
4	51
1	51
67	363
0	44
4	32
0	12
3	5
2	0
0	0
0	0
37	604
1	600
3	38
0	28
2	11
0	42
0	53
0	0
0	0
0	0
0	1
5	1
2	1
0	0
277	151
0	1
1	0
2	0
1	3
19	41
0	170
0	16
4	167
1	109
93	3147
1	1
0	1
3	4
0	1
0	3
0	2
0	3
1	5
0	6
0	14
0	3
0	3
4	26
0	14
4	5
0	13
3	13
1	1
1	4
0	3
0	6
1	4
1	2
1	1
0	4
0	4
3	1
0	0
0	1
125	361
10	220
10	127
0	101
0	137
0	58
4	2
0	98
70	86
4	0
12	4
4	0
60	1272
0	1086
25	305
0	227
2	107
0	224
0	140
2	189
0	147
0	149
10	152
2	191
0	85
0	70
4	63
22	53
0	65
9	35
138	36
14	9
0	37
0	45
1	46
3	13
1	8
2	15
2	5
0	6
1	0
0	1
0	1
0	0
18	0
0	13
0	11
1	10
1	8
2	8
0	5
1	7
0	8
1	64
136	368
0	143
2	369
56	199
15	4
13	32
0	107
0	167
0	114
68	102
302	71
0	362
0	62
0	34
0	39
0	28
0	30
0	26
0	57
0	75
0	45
9	25
6	28
0	50
0	79
0	265
31	70
44	11
65	0
0	39
0	261
0	563
0	162
0	595
0	1129
0	615
6	1144
23	598
36	430
8	0
0	30
0	97
0	958
0	147
12	874
0	806
2	174
14	967
19	212
16	738
54	964
37	190
0	834
95	70
33	136
170	96
29	29
4	68
46	43
0	117
0	0
27	154
4	465
0	0
1	0
0	0
0	0
17	4
0	748
0	65
7	1044
0	661
36	48
72	684
0	420
0	991
73	265
158	395
6	76
289	408
8	86
2	330
11	80
39	277
238	410
29	8
0	64
5	159
0	22
32	165
1	24
40	12
2024	1433
11	1399
12	797
1	538
438	250
115	40
0	13
543	973
3	45
0	31
0	56
1	4
0	16
62	29
4	12
1	31
73	202
6	26
13	4
0	0
0	5
0	5
0	5
0	0
0	0
2	1
0	1
2	0
22	64
18	193
0	35
0	15
24	177
0	18
0	0
1	6
2	117
3	0
26	13
0	896
0	852
0	580
214	657
0	43
19	0
19	1
0	64
0	64
0	76
0	64
0	13
0	51
0	34
0	46
0	35
19	81
8	81
1	13352
6	4
0	78
0	91
0	92
17	97
11	18
19	92
22	71
0	16
0	21
0	33
301	836
0	4
0	7
0	13
0	13
0	4
0	9
0	3
2	1
0	0
0	0
0	0
0	0
1	1
1	1
2	0
1	0
8	0
3097	513
2	495
235	80
3	0
90	23
0	19
0	1
0	1
0	1
52	2761
0	2817
26	2642
117	2019
0	1216
67	670
0	726
0	125
1	0
1	100
2	102
0	100
51	3
12	10
8	10
0	74
3	11
0	71
1	6
0	0
1	0
62	302
0	173
2	28
0	139
0	290
0	147
9	28
1	0
6	0
358	135
6	121
10	101
37	10
13	34
40	0
3	0
11	0
10	108
6	110
0	120
0	46
0	21
1100	0
0	1484
1	1098
3	653
0	183
5	194
0	388
77	1526
0	431
0	166
0	1131
960	630
75	301
0	99
0	276
16	241
0	166
0	42
1	42
0	4
0	10
0	2
2	39
1	0
168	9
5	11
2	1833
1	1815
0	1809
0	897
5	171
1	60
5	185
16	46
11	0
38	2
6	194
46	0
65	9
30	0
9	3383
0	3383
1	1097
4	40
8	208
0	207
7	4
4	31
0	33
0	59
17	54
62	20
113	54
317	495
2	0
100	0
1	97
178	596
0	138
5	14
1	36
1	158
333	1387
0	46
0	524
69	331
9	190
2	28
0	127
0	171
18	0
8	0
4	0
0	144
0	91
2	75
2	130
1	27
0	66
0	42
2	38
0	5
0	26
3	10
0	11
231	688
18	0
581	34064
0	33009
38228	127
8	0
308	512
27	104
51	497
12	192
0	112
0	168
0	69
0	54
0	55
0	400
41	107
0	246
0	51
0	75
0	6793
1	3898
10	4464
0	3557
0	2619
50	191
0	83
0	2735
0	2719
2757	0
0	3789
0	2640
0	502
0	502
39	26
42	154
31	154
15	87
146	328
3	12
2	3
18	84
0	21167
61	21167
613	1323
0	126
0	113
0	118
3	0
0	72
0	211
1	245
0	243
52	168
3	71
0	38
4	69
20	62
0	0
497	1052
3	69
1	0
0	25260
0	25252
0	564
2	2889
2	2968
0	2767
28	25231
88	2092
353	1231
27	103
2	214
183	23113
14	199
33	1
4	0
44	165
0	5634
1	5327
28	0
22	439
