UniqueCount	AmbigCount
0	0
0	0
2	2
1	30
0	10
0	6
0	6
12	46
0	2
0	6
6	12
6	54
0	3
0	15
0	20
0	0
0	0
0	0
46	2
0	0
0	0
0	2
1	7
2	6
0	7
0	0
3	10
0	2
4	6
0	6
12	39
0	5
0	6
0	0
3	1
0	1
4	4
0	17
0	3
0	19
0	4
1	1
0	14
0	4
19	4
1	2
0	4
0	4
0	4
0	1
2	0
0	0
0	0
1	1
0	0
0	8
0	7
0	7
1	8
0	6
1	7
0	6
0	0
0	0
2	8
0	7
0	5
0	1
2	2
2	0
1	1
0	1
0	2
0	1
0	0
0	1
1	0
3	0
0	10
0	3
8	7
0	4
4	9
0	2
0	11
0	12
3	12
0	12
0	12
0	22
0	15
0	12
0	13
2	12
6	28
0	23
0	5
0	2
0	0
0	2
1	2
5	0
1	1
0	1
0	9
0	9
0	9
0	9
0	1
0	9
0	1
0	0
0	0
0	0
0	9
2	0
0	9
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	4
0	2
41	0
0	0
3	0
0	4
0	4
2	0
0	1
0	1
0	0
0	1
3	1
0	0
0	0
0	0
0	3
0	0
0	7
0	3
9	8
0	4
3	0
0	4
0	0
12	6
0	0
1	0
8	9
11	0
1	1
0	1
0	1
1	0
2	2
0	2
0	1
4	0
1	8
0	10
1	0
0	10
0	0
0	0
0	0
0	0
4	0
2	20
0	20
2	3
0	3
30	22
0	2
0	0
0	3
0	4
0	1
0	2
0	2
0	3
0	3
0	1
0	3
0	3
0	1
0	1
0	4
0	4
0	6
0	4
2	0
0	1
0	1
4	0
3	0
3	5
0	37
17	43
0	20
0	30
0	31
0	2
0	0
2	0
2	0
0	0
20	32
0	3
0	3
5	28
1	25
0	28
27	7
0	0
0	0
1	1
1	0
12	65
0	2
0	6
0	4
1	1
2	3
1	8
0	2
0	3
1	2
2	3
0	0
0	41
0	41
4	44
1	42
0	41
1	41
0	41
0	41
0	5
2	1
0	7
0	39
0	39
9	37
2	0
17	10
4	6
1	0
1	0
9	1
0	1
0	1
4	0
42	3
0	1
3	1
42	75
5	0
0	1
0	1
0	1
0	0
0	1
35	0
1	0
2	0
4	1
2	1
2	1
53	10
0	0
0	0
7	0
3	8
3	0
0	1
87	46
4	0
1	0
0	0
14	14
0	1
0	0
0	0
0	9
2	10
0	9
2	10
0	10
0	9
2	1
0	0
8	0
0	6
1	2
0	7
0	35
1	0
0	14
0	5
2	2
0	38
0	36
0	11
0	14
1	13
0	9
0	35
1	1
0	7
0	33
0	11
0	1
1	2
6	16
0	0
2	11
0	4
0	14
0	2
1	22
34	33
13	33
1	30
0	23
0	22
1	22
0	22
1	0
7	20
0	1
0	24
0	0
0	24
0	0
0	0
0	1
0	0
31	32
0	0
0	11
0	3
2	17
1	13
1	0
3	0
1	3
0	3
0	3
1	3
0	3
0	3
0	3
3	3
0	1
1	0
1	0
8	40
0	0
0	0
19	42
0	1
2	1
0	3
0	5
1	1
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
1	0
0	16
17	22
0	3
0	3
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	1
0	6
1	0
2	1
0	1
0	1
0	1
0	1
3	10
0	11
0	11
0	11
0	12
0	12
0	3
0	7
2	7
1	8
0	8
1	8
0	0
79	107
1	2
0	1
0	1
0	1
0	0
6	0
0	2
0	2
0	0
0	0
0	15
1	13
0	18
0	3
3	4
4	5
0	1
0	4
0	40
22	69
0	6
0	20
2	5
0	5
6	2
0	2
0	3
0	1
0	3
6	1
0	3
0	1
0	1
0	1
1	2
0	5
0	6
0	4
0	0
0	4
0	4
5	2
0	1
3	1
4	1
10	23
0	2
0	10
0	3
0	3
12	42
0	0
5	11
0	2
0	5
0	4
0	3
0	4
0	4
0	6
0	4
0	3
0	3
0	0
0	1
0	8
0	7
0	1
0	0
1	0
3	0
0	0
0	0
1	0
0	0
37	15
15	0
0	0
19	54
4	56
0	48
0	0
0	1
0	22
0	22
0	22
0	21
0	2
4	2
0	0
0	5
3	0
2	0
0	0
0	0
63	50
0	18
1	0
1	6
0	0
0	1
0	2
0	4
2	2
0	1
1	1
0	2
0	2
10	23
0	2
0	0
12	5
34	44
26	13
0	0
5	0
2	0
0	0
0	0
34	12
1	0
11	0
2	0
0	0
3	0
1	0
0	0
1	2
0	2
0	2
0	2
0	0
0	61
0	45
0	10
0	34
1	23
0	36
0	1
1	0
0	2
8	11
0	10
6	0
0	1
5	17
0	3
3	11
0	3
0	2
0	2
1	2
1	0
1	0
4	0
0	1
2	0
1	0
1	0
3	0
0	40
6	30
0	16
1	9
5	9
0	3
0	0
5	8
0	0
0	0
7	5
3	0
0	0
0	1
0	1
14	21
0	1
0	1
0	1
6	10
5	0
49	161
0	0
2	2
0	2
0	2
1	6
1	2
0	2
0	2
0	2
0	0
42	66
0	0
0	0
20	4
1	0
0	0
0	0
0	1
3	1
0	0
4	0
21	89
0	56
0	54
5	1
0	0
3	1
0	1
10	0
2	30
2	30
1	27
1	0
0	0
17	80
0	0
5	1
0	2
0	2
0	0
0	0
0	190
0	190
0	187
14	3
0	72
0	72
0	8
2	10
7	0
2	0
10	0
4	20
0	12
0	20
0	20
4	0
0	0
11	10
0	1
2	4
0	4
0	4
0	2
0	0
0	5
15	15
0	12
0	9
0	5
5	4
5	21
24	118
0	66
14	4
0	3
5	24
1	0
0	0
0	17
1	16
0	2
5	23
2	4
3	20
0	0
1	8
1	10
16	45
0	3
5	2
0	0
0	0
2	0
1	0
32	101
0	90
0	144
1	77
0	108
0	104
0	106
0	4
4	1
0	6
1	6
0	26
0	0
2	2
0	1596
0	7
0	3
9	28
14	42
0	8
4	37
0	33
0	2
0	84
7	0
1	47
14	115
1	25
0	69
0	53
3	2
1	24
2	6
0	0
0	3
0	0
0	1
0	9
0	2
0	2
0	1
0	6
0	3
0	2
0	3
93	165
0	4
1	4
16	11
2	0
1	1
0	1
2	0
27	1
7	2
0	0
1	0
1	2
0	0
2	2
9	10
0	1
1	0
27	0
2	0
5	8
0	2
0	4
0	0
0	4
0	0
0	11
3	62
1	41
0	16
0	11
1	21
1	5
1	13
1	19
0	9
0	27
0	23
0	10
0	16
0	15
0	8
0	12
3	4
0	11
0	11
0	10
0	8
0	6
0	5
0	12
0	28
0	18
0	7
0	10
0	4
0	4
0	20
0	5
0	1
0	6
0	4
1	2
0	2
5	6
0	0
3	2
0	2
5	1
0	1
0	1
2	0
0	0
0	0
0	13
0	15
0	21
0	0
12	2
0	2
0	0
0	16
1	0
0	0
6	8
4	0
0	3
0	3
2	8
21	8
1	1
1	1
0	1
7	0
0	0
0	1
0	1
0	24
7	1
0	1
1	0
0	0
21	34
0	3
3	8
3	2
0	0
0	0
1	0
3	0
4	0
0	0
52	15
4	19
10	20
0	0
0	0
0	0
0	0
1	0
0	4
0	1
0	90
0	1
0	90
0	1
0	4
0	74
0	7
6	43
0	0
0	4
2	2
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
40	75
0	28
0	24
0	23
13	4
0	29
0	31
2	26
0	30
0	24
0	18
0	24
0	27
0	20
3	14
0	4
13	16
0	4
0	0
0	0
1	0
0	1
3	4
0	71
0	48
0	68
2	22
0	8
0	7
2	8
0	7
0	6
0	5
0	2
0	1
1	23
0	21
3	1
0	1
0	18
0	2
1	0
2	13
4	14
7	23
0	8
0	4
1	4
0	4
1	2
0	1
1	1
0	0
0	0
0	1
0	0
0	1
0	0
2	0
1	0
364	75
1	82
3	14
0	14
8	17
0	7
0	4
0	6
0	6
6	13
0	6
1	1
1	0
39	15
3	65
0	1
0	66
0	0
0	1
0	0
0	0
0	4
1	6
6	5
0	3
0	1
0	3
0	2
0	0
0	0
3	0
0	19
0	20
0	9
1	18
0	18
0	0
0	0
0	0
0	47
0	200
0	164
2	3
0	0
0	0
0	0
0	127
0	127
1	1
0	0
0	78
0	35
5	14
0	3
0	47
0	2
1	1
2	2
0	35
0	1
0	14
0	0
20	2
0	0
0	2
1	0
0	0
0	0
1	0
1	0
0	0
1	15
2	15
33	33
3	0
0	0
2	0
7	11
0	15
1	3
5	8
4	2
2	0
4	2
1	20
0	4
0	9
0	6
1	2
0	3
0	31
0	31
0	3
2	32
3	6
0	34
0	32
0	6
3	2
5	0
0	6
0	2
1	5
0	33
0	6
0	33
2	10
0	5
13	4
7	1
0	25
2	3
3	6
0	7
0	9
2	4
2	18
5	5
0	15
2	5
3	4
1	1
0	6
0	6
16	0
0	0
0	0
5	18
0	18
0	18
0	18
0	4
1	1
0	1
0	5
0	9
0	1
0	3
0	4
1	0
2	0
1	0
0	13
0	20
0	65
1	47
0	7
0	5
0	5
1	44
0	34
16	8
0	1
1	0
0	1
5	0
0	2
0	17
6	10
0	16
0	5
0	17
0	6
0	21
0	5
0	0
0	0
7	0
0	0
14	3
0	2
0	6
0	5
0	3
0	5
0	5
1	6
1	0
0	0
1	0
0	0
0	53
0	0
0	7
0	0
1	2
0	2
0	0
0	0
2	0
9	2
0	0
0	7
1	7
0	8
0	52
0	2
5	2
0	50
7	4
0	0
0	0
0	0
8	6
2	0
49	38
70	26
0	26
0	0
7	56
0	0
0	0
0	0
0	0
7	6
0	0
0	0
0	0
0	0
21	12
0	6
0	5
0	6
0	2
0	3
0	4
0	1
0	2
0	1
1	4
2	11
0	36
0	37
0	37
10	27
5	1
0	0
0	0
0	0
0	13
2	0
2	0
24	40
17	20
0	3
1	0
0	0
79	79
0	3
2	0
0	27
0	18
0	0
0	6
0	0
1	18
0	18
0	5
0	3
0	0
0	0
0	0
11	31
0	0
1	0
3	0
0	0
0	0
0	0
0	1
0	1
0	0
0	93
0	0
0	0
0	93
0	1
0	1
0	1
17	52
0	46
0	0
0	0
0	0
24	22
3	0
14	14
84	9
0	23
0	25
0	5
0	4
0	0
0	0
0	0
0	13
1	12
0	13
0	2
0	0
0	2
0	3
0	1
0	0
0	6
0	5
1	1
0	5
0	3
2	0
0	0
0	0
0	0
16	23
2	0
0	1
2	1
1	1
2	1
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	3
0	0
0	4
0	0
0	2
0	2
0	0
5	4
0	4
4	1
0	0
0	1
0	0
2	0
0	0
1	0
0	5
2	5
0	1
0	1
1	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
15	2
2	1
0	1
26	30
0	1
0	33
0	8
0	28
1	1
0	2
3	2
0	5
0	28
0	2
1	0
0	0
2	3
0	1
0	1
7	8
0	3
0	20
0	8
0	12
1	2
0	19
0	7
1	4
0	16
0	14
33	38
0	5
0	4
52	16
24	27
0	3
0	4
18	11
0	0
0	0
1	694539
21	0
1	12
52	17
0	2
2	0
7	1
7	6
25	134
0	87
3	96
3	5
3	42
29	42
34	9
7	0
0	6
0	11
3	11
2	20
3	10
3	13
34	10
0	2
3	4
0	8
0	1
22	5
0	0
2	0
5	0
0	0
2	4
0	8
10	35
7	25
0	25
0	21
0	8
0	7
3	7
0	6
0	1
1	0
0	1
0	0
0	0
1	3
0	1
8	36
0	38
0	6
1	2
2	1
0	1
1	4
1	3
2	0
3	19
0	2
0	2
2	19
1	4
0	0
0	14
0	13
0	14
1	0
1	0
0	1
0	1
0	1
0	0
0	0
0	0
1	0
0	5
0	5
0	5
1	0
0	0
0	0
6	13
0	0
0	5
0	0
0	0
0	5
0	2
0	2
0	5
0	16
5	1
0	1
1	12
0	15
0	8
0	13
1	10
5	26
0	9
9	28
1	17
9	0
0	0
1	0
2	3
0	0
2	3
10	0
0	0
17	33
16	25
0	3
0	5
3	5
2	0
2	0
25	25
0	10
0	15
1	19
0	15
0	1
2	16
1	16
0	10
2	2
0	0
2	5
1	0
0	2
1	2
4	0
7	0
3	2
0	2
1	3
0	0
20	0
0	0
1	0
6	0
0	0
1	0
2	2
8	2
0	2
2	3
0	5
0	1
0	3
1	3
0	1
0	0
0	0
0	0
0	0
17	4
0	0
0	2
8	1
27	72
3	4
0	27
14	2
0	1
0	1
0	12
2	2
0	0
0	1
25	51
0	18
0	33
0	1
1	0
1	25
0	0
2	0
25	91
7	75
0	64
0	19
11	2
0	0
0	0
0	0
0	0
0	0
2	3
0	2
3	6
18	27
1	0
0	0
22	2
0	1
0	1
2	7
0	0
0	0
0	11
0	11
0	6
0	0
1	8
0	0
0	36
1	36
0	36
0	36
0	0
2	0
4	23
0	23
0	25
1	20
0	19
0	4
0	3
0	15
4	17
1	64
0	0
1	0
0	50
0	3
0	51
3	1
0	20
0	6
0	6
0	5
3	1
0	5
0	3
0	4
0	2
0	2
4	0
0	3
1	2
0	1
0	2
0	1
0	2
0	2
0	1
0	2
0	1
0	2
0	3
0	3
4	0
0	2
1	1
0	2
0	1
0	0
0	0
3	0
0	0
0	0
0	0
38	45
0	1
7	0
0	0
3	0
0	2
0	2
1	2
0	3
0	2
0	3
0	0
9	4
1	8
0	3
0	1
0	3
0	2
0	1
0	5
18	40
0	0
6	0
7	0
0	7
8	7
17	15
0	0
0	0
2	0
17	0
0	0
0	0
2	0
0	5
0	5
6	5
11	36
0	2
0	2
1	3
0	3
2	0
17	11
3	4
0	1
0	1
0	1
3	0
0	2
8	2
4	0
13	7
3	5
6	0
3	0
5	0
5	11
0	11
14	37
22	42
0	30
0	0
36	61
0	70
0	68
0	70
0	1
0	5
3	3
0	0
0	1
0	1
0	2
0	2
0	2
0	1
0	1
5	4
1	0
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	133
36	138
0	10
2	9
0	33
0	40
0	30
0	13
23	66
0	66
0	9
0	1
0	6
0	1
1	55
0	42
0	58
0	53
0	51
1	4
2	3
7	0
6	24
0	28
0	19
0	10
9	7
15	5
0	0
0	0
2	0
0	0
5	0
19	104
1	100
1	3
0	40
0	37
0	36
2	36
2	2
3	11
1	11
0	11
4	8
0	8
3	0
4	0
1	0
1	0
2	0
0	3
17	1
0	0
1	0
0	1
0	7
1	21
8	4
24	25
1	15
0	1
0	15
1	1
0	0
0	1
0	1
0	1
0	0
2	73
0	14
0	62
0	60
4	60
0	18
2	34
3	0
0	2
0	3
0	3
0	3
0	3
0	3
0	3
0	3
2	0
0	0
0	0
0	0
0	0
0	33
0	39
9	20
1	1
1	31
30	5
1	3
1	7
0	3
0	2
10	12
0	4
3	1
0	2
1	0
0	0
5	0
0	0
0	0
3	8
11	8
0	0
0	2
1	4
0	1
0	1
1	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
1	0
0	0
0	1
0	4
3	1
0	1
0	5
0	0
0	2
0	0
0	2
0	5
0	0
0	1
0	1
1	10
0	3
0	5
0	5
0	4
0	1
0	2
0	3
0	1
1	3
6	4
17	31
0	0
1	247
6	255
10	48
3	34
0	46
19	12
2	0
9	0
9	3
1	0
0	0
0	0
0	0
19	31
0	45
0	40
0	13
0	45
6	0
0	0
5	0
0	0
1	2
0	2
0	2
1	0
0	0
3	0
1	3
0	3
0	3
0	3
1	0
0	1
14	7
0	7
6	11
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
2	1
1	1
5	12
1	12
0	0
0	0
0	4
7	5
0	2
1	0
1	0
0	33
0	33
1	14
0	8
5	12
1	0
0	0
2	0
16	5
1	0
31	18
0	0
7	46
3	0
0	7
40	29
0	30
0	20
0	30
0	29
0	17
0	15
0	3
0	3
0	8
3	2
1	16
2	16
0	3
0	6
7	7
0	0
0	3
0	3
0	1
22	12
2	0
1	0
1	0
3	0
0	0
0	0
2	0
0	6
0	12
0	5
0	2
0	11
0	11
0	4
0	0
1	0
0	2
0	3
10	6
27	18
1	1
1	0
2	4
0	2
1	2
11	19
4	4
0	2
5	0
0	20
0	4
0	20
6	18
5	20
0	24
0	24
0	10
2	0
1	1
1	1
8	26
2	7
1	23
4	16
0	4
0	8
0	9
0	9
0	10
1	3
0	4
0	10
0	7
0	10
0	1
0	1
0	0
0	3
3	2
0	1
0	1
0	1
0	2
0	1
0	10
0	0
1	7
0	6
0	0
0	8
0	8
6	8
0	2
23	28
2	0
7	16
1	0
0	4
4	0
68	77
3	0
4	0
0	0
0	0
2	7
46	26
0	26
0	3
9	28
0	25
0	32
0	21
5	14
0	17
0	11
19	58
0	51
14	48
0	13
3	21
0	13
0	2
1	9
1	4
1	0
0	0
1	38
4	42
0	23
58	28
9	8
3	0
9	18
0	2
0	2
0	1
0	0
17	6
3	0
0	5
1	4
0	0
0	5
1	0
0	4
0	4
1	1
0	3
0	5
0	5
0	5
25	29
14	21
0	3
0	0
0	0
0	0
5	0
0	0
0	0
0	9
44	15
4	9
5	7
0	8
4	1
2	3
0	15
0	25
0	20
0	13
58	110
0	12
0	21
0	12
0	6
0	5
0	2
8	0
0	68
1	68
7	0
0	0
2	0
0	5
11	6
0	31
0	9
0	7
0	14
6	14
0	19
0	11
0	11
0	30
0	7
0	4
0	3
0	1
0	1
0	0
0	0
4	0
1	0
6	15
0	3
3	0
37	37
0	8
0	37
7	5
0	0
0	14
0	14
0	7
2	3
0	0
0	0
3	0
5	0
0	0
2	2
0	2
0	1
10	50
2	20
0	19
1	5
22	45
46	65
1	0
0	32
0	64
0	194
0	17
0	12
0	107
4	124
0	105
0	3
0	7
0	60
0	120
0	11
2	6
0	8
0	5
9	35
33	12
0	6
10	6
31	97
23	5
1	0
0	5
0	2
0	41
0	41
0	1
0	1
0	1
0	1
0	1
0	1
0	2
0	4
3	5
15	77
0	60
0	25
3	75
12	31
2	3
0	4
0	3
1	4
0	3
0	3
0	3
0	2
0	3
0	1
0	1
0	4
0	17
3	19
0	2
1	16
0	1
4	31
0	0
4	2
0	5
0	5
1	0
0	35
0	35
0	8
14	7
6	20
4	6
0	0
0	0
12	10
0	33
2	37
0	33
0	28
0	1
0	5
0	3
0	0
0	0
0	23
2	3
0	8
0	2
0	3
0	8
0	2
0	2
2	6
0	4
0	5
0	2
0	4
0	8
0	3
0	3
0	10
0	5
0	3
0	3
0	8
5	45
0	3
4	5
0	2
0	3
0	0
6	3
6	0
20	12
0	0
10	25
0	0
1	2
1	2
14	25
0	1
0	1
1	0
0	0
1	0
0	0
0	0
3	46
0	46
0	4
0	1
0	0
0	3
0	4
2	0
0	0
1	0
0	0
4	2
0	0
1	2
10	14
0	1
1	0
0	0
3	0
4	0
0	10
0	0
0	10
0	3
19	397
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	3
0	2
0	0
2	0
0	3
0	2
0	3
1	3
0	0
0	2
0	2
0	2
0	0
1	0
0	5
0	5
0	5
4	1
0	1
0	1
23	28
7	17
0	11
0	9
0	11
0	5
1	1
0	8
4	6
1	0
3	0
0	0
21	43
4	43
1	4
0	26
0	7
0	24
0	8
0	20
0	10
0	8
0	10
0	22
0	8
0	5
0	5
8	4
0	7
2	7
4	0
0	0
0	0
0	8
0	9
0	1
0	1
1	3
0	0
0	0
0	0
0	2
0	1
0	0
3	0
0	3
0	3
1	2
1	1
0	1
0	1
0	0
0	1
2	6
15	38
0	25
0	16
3	19
0	0
1	2
0	3
0	5
0	3
3	5
13	20
0	16
0	3
0	2
0	2
0	2
0	2
0	2
0	2
0	4
0	2
0	2
0	3
0	3
0	3
0	11
0	3
3	0
6	0
0	5
0	17
0	26
0	6
0	29
0	55
0	34
0	57
3	27
0	20
5	0
0	5
0	7
0	70
0	17
0	67
1	59
0	14
1	71
1	21
0	55
17	74
4	24
0	65
5	11
2	14
16	10
1	1
1	9
1	0
0	10
0	0
2	3
0	38
0	0
0	0
0	0
0	0
3	0
1	52
0	2
1	77
0	57
1	2
3	52
0	34
0	62
5	21
16	31
1	9
29	31
1	11
0	16
0	14
0	12
14	17
2	0
0	2
2	8
0	3
0	7
0	0
2	0
158	52
0	51
1	34
0	20
16	8
6	4
0	0
52	61
0	2
0	1
0	5
0	0
0	2
5	4
1	2
2	4
16	17
1	4
2	1
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
1	0
3	11
2	21
0	5
0	3
4	16
1	0
0	0
0	1
3	21
2	0
11	0
2	62
0	56
0	33
9	45
0	9
0	0
1	0
1	3
0	3
0	6
0	3
0	0
0	5
0	3
0	2
0	2
5	9
0	10
0	1100
1	0
0	8
0	9
0	10
0	11
0	1
4	9
6	9
0	3
0	5
0	5
25	60
0	1
0	1
0	3
0	3
0	1
0	2
0	0
0	0
0	3
0	3
3	0
1	0
0	3
0	3
4	0
2	0
4	0
102	27
0	26
5	2
0	0
9	6
0	6
0	0
0	0
1	0
3	159
0	153
2	139
1	123
0	85
6	71
0	65
0	0
0	0
0	7
0	7
0	7
5	0
0	3
2	3
0	5
0	3
0	5
0	1
1	0
0	0
4	15
0	7
1	1
0	7
0	13
0	7
1	1
5	0
3	0
16	12
0	10
1	8
5	0
3	1
0	0
2	0
0	0
1	8
0	8
0	8
0	5
0	0
163	0
0	87
0	60
0	35
0	11
0	31
0	21
7	90
0	36
0	9
0	47
33	16
3	7
0	2
0	7
6	6
0	4
0	4
0	4
0	1
0	2
1	0
0	4
0	0
10	1
2	1
3	588
0	587
0	588
0	528
0	20
0	11
0	20
0	2
0	0
9	4
0	15
2	0
0	2
1	0
1	156
0	156
0	32
3	15
0	24
0	25
1	2
0	9
0	11
0	2
0	1
0	0
7	2
34	27
0	0
6	0
0	7
19	48
0	13
0	2
0	3
0	11
25	118
0	2
0	71
6	24
2	15
1	0
0	9
0	10
2	0
3	0
0	0
0	14
0	2
2	1
0	15
1	3
0	9
1	2
0	1
0	1
0	2
1	1
0	0
5	30
1	0
26	8797
0	8739
8308	18
0	0
32	16
6	3
9	44
5	15
0	5
0	7
0	3
0	2
0	1
0	37
0	4
0	22
0	12
0	15
0	1080
0	708
2	830
0	504
0	354
5	32
0	12
0	365
0	367
253	0
0	693
0	350
0	122
0	122
4	2
0	3
5	3
0	3
15	23
0	0
0	0
2	0
0	4063
14	4063
51	104
0	7
0	6
0	7
0	0
0	9
0	13
0	17
0	17
2	10
0	9
0	7
0	6
2	5
0	0
46	71
4	9
3	0
0	512
0	513
0	53
0	160
0	149
0	125
0	507
3	132
7	69
0	6
0	9
5	376
1	6
1	0
4	0
11	10
0	2
0	2
4	0
0	61
93	101
0	58
2	56
0	53
0	58
0	4
0	8
0	0
15	3
0	2
0	2
0	2
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	3
0	4
0	4
0	4
0	0
0	3
0	1
0	0
0	0
3	1
2	0
8	0
0	0
1	0
9	1
1	0
4	0
1	0
